Adaptive MI,Universal MI,EMI,ATT,mi
1.0,0.899999946982396,1.0,1.0,0.8509999550013085
1.0,0.8999999488922458,1.0,1.0,0.8509999566222937
1.0,0.8999999472230348,1.0,1.0,0.8509999552055507
1.0,0.8999999502147886,1.0,1.0,0.8509999577448017
1.0,0.8999999483585649,1.0,1.0,0.850999956169332
1.0,0.8999999458836231,1.0,1.0,0.8509999540687252
1.0,0.8999999478282599,1.0,1.0,0.8509999557192356
1.0,0.8999999481470539,1.0,1.0,0.850999955989812
1.0,0.8999999470198867,1.0,1.0,0.8509999550331289
1.0,0.8999999524079556,1.0,1.0,0.8509999596062523
1.0,0.8999999470696642,1.0,1.0,0.8509999550753775
1.0,0.8999999464120201,1.0,1.0,0.850999954517202
1.0,0.8999999465389837,1.0,1.0,0.8509999546249625
1.0,0.8999999508523694,1.0,1.0,0.8509999582859487
1.0,0.899999948704319,1.0,1.0,0.8509999564627908
1.0,0.8999999428848476,1.0,1.0,0.8509999515235145
1.0,0.8999999433476792,1.0,1.0,0.8509999519163427
1.0,0.8999999477167926,1.0,1.0,0.8509999556246277
1.0,0.8999999458723801,1.0,1.0,0.8509999540591826
1.0,0.899999948225287,1.0,1.0,0.8509999560562123
1.0,0.8999999543783811,1.0,1.0,0.850999961278651
1.0,0.899999947333995,1.0,1.0,0.8509999552997283
1.0,0.8999999461066953,1.0,1.0,0.8509999542580577
1.0,0.8999999476948586,1.0,1.0,0.8509999556060113
1.0,0.8999999526666553,1.0,1.0,0.8509999598258238
1.0,0.8999999393082273,1.0,1.0,0.8509999484878579
1.0,0.8999999522550178,1.0,1.0,0.8509999594764464
1.0,0.8999999526708319,1.0,1.0,0.8509999598293685
1.0,0.8999999343888508,1.0,1.0,0.8509999443125371
1.0,0.8999999517787435,1.0,1.0,0.8509999590722086
1.0,0.8999999532685983,1.0,1.0,0.8509999603367229
1.0,0.8999999484051461,1.0,1.0,0.8509999562088677
1.0,0.8999999500382196,1.0,1.0,0.850999957594939
1.0,0.8999999519007132,1.0,1.0,0.8509999591757305
1.0,0.8999999469865021,1.0,1.0,0.8509999550047938
1.0,0.8999999531009795,0.0,1.0,0.8509999601944562
1.0,0.899999951351282,1.0,1.0,0.8509999587094006
1.0,0.8999999495678559,1.0,1.0,0.8509999571957176
1.0,0.8999999432519211,1.0,1.0,0.8509999518350682
1.0,0.899999943139534,1.0,1.0,0.8509999517396796
1.0,0.8999999408106658,1.0,1.0,0.8509999497630527
1.0,0.8999999442124423,1.0,1.0,0.8509999526503105
1.0,0.8999999448686222,1.0,1.0,0.8509999532072432
1.0,0.8999999462539466,1.0,1.0,0.8509999543830373
